Soilcolor,Ph,K,P,N,Zn,S,QV2M-W,QV2M-Sp,QV2M-Su,QV2M-Au,T2M_MAX-W,T2M_MAX-Sp,T2M_MAX-Su,T2M_MAX-Au,T2M_MIN-W,T2M_MIN-Sp,T2M_MIN-Su,T2M_MIN-Au,PRECTOTCORR-W,PRECTOTCORR-Sp,PRECTOTCORR-Su,PRECTOTCORR-Au,WD10M,GWETTOP,CLOUD_AMT,WS2M_RANGE,PS,label,longitude,latitude,elevation,slope,aspect 
brown,6.46,84.0,4.6,0.103963704,0.7,4.5,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Teff,39.50555555555555,8.863888888888887,1675,89.97514417537343,-51.34019174590991
brown,5.5,298.0,8.0,0.1901,1.4,8.0,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Teff,39.81666666666666,9.894444444444444,2001,89.99755211413265,91.321975659537
brown,5.5,216.0,12.0,0.1663,0.6,6.0,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Teff,38.06388888888889,9.166666666666666,3029,89.99666777981925,-137.12109639666144
brown,6.46,298.0,1.1,0.103963704,1.7,5.1,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Teff,38.3,9.608333333333333,2343,89.99804732559653,90.70298042273558
red,5.3,216.0,2.0,0.2017,0.6,13.0,8.566666667,9.663333333,12.73666667,11.78,25.88333333,30.05666667,23.65,22.84666667,6.626666667,10.35,11.17333333,9.1,1.343333333,5.66,19.92,7.42,14.25,0.8,59.11,6.06,78.58,Teff,37.83333333333333,8.219444444444443,-32767,0.0,180.0
black,6.3,278.0,2.0,0.1351,1.0,4.0,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Teff,38.275,8.619444444444444,2181,89.97708755425197,-30.256437163529263
brown,6.06,282.0,2.0,0.083567161,1.3,6.2,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Teff,39.68055555555555,9.552777777777775,2387,89.9988317152817,-155.03392316446292
brown,6.98,83.0,5.7,0.120529872,0.9,2.5,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Teff,37.45,8.019444444444442,-32767,0.0,180.0
other,6.98,104.0,2.3,0.120529872,1.0,2.0,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Teff,37.15277777777778,8.02222222222222,-32767,0.0,180.0
red,5.5,133.0,2.0,0.2063,1.7,7.0,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Teff,39.22222222222222,9.638888888888888,2651,89.98025925965617,-172.8749836510982
red,5.3,131.0,4.0,0.2358,1.4,10.0,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Teff,38.33888888888889,9.852777777777776,2567,89.97499121502831,135.0
red,5.3,139.0,3.0,0.2017,0.7,16.0,8.566666667,9.663333333,12.73666667,11.78,25.88333333,30.05666667,23.65,22.84666667,6.626666667,10.35,11.17333333,9.1,1.343333333,5.66,19.92,7.42,14.25,0.8,59.11,6.06,78.58,Teff,39.16388888888888,8.108333333333333,2115,89.97760379570244,-140.71059313749967
red,6.06,258.0,1.7,0.083567161,1.7,10.8,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Teff,38.68333333333333,9.313888888888888,2603,89.99262728967223,103.3924977537511
black,6.46,250.0,2.3,0.103963704,0.8,0.05,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Teff,37.58055555555556,9.252777777777776,1744,89.99786604567566,166.4295656148385
red,5.8,161.0,6.0,0.2138,1.2,6.0,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Teff,37.12222222222222,8.299999999999999,-32767,0.0,180.0
black,6.1,197.0,3.0,0.1957,1.5,5.0,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Teff,38.62777777777777,9.805555555555554,3093,89.99209396710272,75.6186054089094
brown,6.46,292.0,3.1,0.103963704,1.1,4.9,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Teff,37.62222222222222,9.07222222222222,1759,89.98917713930778,-72.18111108547723
black,6.1,167.0,1.4,0.1957,0.7,2.4,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Teff,39.34444444444444,8.313888888888888,1660,89.96274465100767,-20.556045219583467
red,5.3,133.0,3.0,0.2017,0.7,17.0,8.566666667,9.663333333,12.73666667,11.78,25.88333333,30.05666667,23.65,22.84666667,6.626666667,10.35,11.17333333,9.1,1.343333333,5.66,19.92,7.42,14.25,0.8,59.11,6.06,78.58,Teff,39.31388888888888,9.53611111111111,2823,89.99038948171263,-151.1134182330893
red,5.5,165.0,3.0,0.2211,0.9,9.0,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Teff,39.65,9.11111111111111,1283,89.99523848727864,-124.6409475119163
red,5.3,124.0,2.0,0.2017,1.5,9.0,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Teff,39.78055555555555,8.927777777777777,1127,89.99472188953173,130.29214775562778
brown,5.93,387.0,1.3,0.151666688,0.9,7.8,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Teff,39.50833333333333,9.258333333333333,3318,89.98754357177768,-120.57922687248902
red,5.5,589.0,4.0,0.2402,1.9,8.0,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Teff,38.36111111111111,9.377777777777776,2590,89.99408913382499,-68.19859051364818
red,5.5,124.0,1.0,0.2228,0.9,9.0,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Teff,37.766666666666666,9.913888888888888,1573,89.99834652581177,-32.69946112100192
red,5.8,413.0,2.0,0.2184,1.6,9.0,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Teff,37.01111111111111,8.597222222222221,-32767,0.0,180.0
brown,5.6,284.0,5.0,0.179,1.2,9.0,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Teff,37.43055555555555,8.452777777777776,-32767,0.0,180.0
other,5.93,139.0,1.0,0.151666688,0.7,4.4,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Teff,37.19166666666666,8.83611111111111,-32767,0.0,180.0
red,6.55,277.0,1.5,0.131968013,1.2,6.8,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Teff,38.84444444444444,8.874999999999998,2206,89.98475572156809,163.3007557660064
brown,6.2,123.0,1.0,0.1531,1.0,4.0,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Teff,38.74166666666667,9.2,2573,89.96625922344633,122.0053832080835
brown,6.0,418.0,2.0,0.1252,1.0,4.0,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Teff,37.49722222222222,9.92222222222222,1251,89.99602516132668,15.945395900922854
brown,6.46,276.0,0.05,0.103963704,1.0,7.9,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Teff,38.355555555555554,9.67222222222222,1900,89.99699279124677,-112.2034785320574
brown,5.5,285.0,3.0,0.1696,1.1,8.0,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Teff,39.68611111111111,8.102777777777776,2594,89.97270515450609,-149.03624346792648
black,5.93,216.0,0.7,0.151666688,0.8,9.4,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Teff,39.38055555555555,8.674999999999999,1516,89.97858816094718,-42.27368900609374
red,5.2,200.0,2.0,0.1965,1.0,16.0,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Teff,37.72222222222222,8.238888888888887,-32767,0.0,180.0
red,6.55,297.0,1.9,0.131968013,1.1,14.4,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Teff,37.31666666666666,8.352777777777776,-32767,0.0,180.0
brown,5.7,330.0,2.0,0.1156,1.1,8.0,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Teff,38.1,9.516666666666666,1672,89.99574031561687,105.52411099675426
brown,5.6,268.0,2.0,0.1029,1.0,7.0,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Teff,37.41944444444445,8.952777777777776,-32767,0.0,180.0
brown,6.3,177.0,1.0,0.0616,1.4,4.0,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Teff,38.84166666666666,8.705555555555554,1867,89.95498419345466,-135.0
red,5.6,158.0,3.0,0.1659,0.9,9.0,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Teff,37.641666666666666,8.644444444444442,-32767,0.0,180.0
red,5.4,167.0,1.0,0.1293,1.4,9.0,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Teff,38.62222222222222,9.388888888888888,2339,89.99832426698518,-174.2593933610481
black,5.67,153.0,1.6,0.096354967,1.7,6.7,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Teff,37.9,8.344444444444443,-32767,0.0,180.0
brown,6.0,207.0,1.0,0.073,1.2,5.0,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Teff,39.66111111111111,8.674999999999999,1242,89.98491066460706,5.440332031005506
red,5.2,264.0,1.0,0.2158,1.2,19.0,8.566666667,9.663333333,12.73666667,11.78,25.88333333,30.05666667,23.65,22.84666667,6.626666667,10.35,11.17333333,9.1,1.343333333,5.66,19.92,7.42,14.25,0.8,59.11,6.06,78.58,Teff,39.638888888888886,8.072222222222221,2582,89.97708755425197,-120.25643716352928
brown,6.55,117.0,2.9,0.131968013,1.3,3.7,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Teff,39.87777777777777,8.29722222222222,2791,89.96299723248674,-54.46232220802562
red,6.55,197.0,3.0,0.131968013,1.1,5.8,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Teff,38.51111111111111,9.575,1468,89.99780679259243,78.07067782276167
red,5.2,99.0,1.0,0.1552,0.9,12.0,8.566666667,9.663333333,12.73666667,11.78,25.88333333,30.05666667,23.65,22.84666667,6.626666667,10.35,11.17333333,9.1,1.343333333,5.66,19.92,7.42,14.25,0.8,59.11,6.06,78.58,Teff,38.019444444444446,9.880555555555556,1491,89.99789677866274,-103.76078511179124
black,6.55,287.0,3.7,0.131968013,1.2,7.5,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Teff,38.977777777777774,9.188888888888888,2891,89.99791722864171,-77.14588263101106
red,5.6,223.0,1.0,0.095,0.8,8.0,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Teff,37.225,9.374999999999998,2241,89.98130820053926,139.7636416907262
brown,6.55,157.0,5.7,0.131968013,1.1,7.7,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Teff,39.33888888888889,9.76111111111111,2691,89.96463223936064,90.0
other,5.3,239.0,2.0,0.2017,0.9,12.0,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Teff,37.03611111111111,8.71111111111111,-32767,0.0,180.0
other,6.55,50.0,4.3,0.131968013,0.7,7.3,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Teff,37.513888888888886,8.299999999999999,-32767,0.0,180.0
black,5.8,323.0,1.0,0.1069,1.4,5.0,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Teff,39.47222222222222,9.413888888888888,2849,89.98234334492628,160.55996517182382
black,6.55,351.0,10.7,0.131968013,1.8,5.7,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Teff,37.269444444444446,8.658333333333331,-32767,0.0,180.0
red,5.67,378.0,2.5,0.096354967,1.9,13.7,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Teff,37.35,8.224999999999998,-32767,0.0,180.0
red,5.3,219.0,2.0,0.15,0.7,10.0,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Teff,37.28611111111111,9.863888888888887,1482,89.98025925965617,29.74488129694222
brown,6.8,114.0,5.0,0.0467,1.2,3.0,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Teff,38.825,8.08611111111111,1636,0.0,180.0
red,6.55,129.0,1.2,0.131968013,1.0,12.1,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Teff,38.62777777777777,8.438888888888888,2358,89.99478810437033,-39.68545433005525
brown,5.7,246.0,1.0,0.1059,1.1,5.0,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Teff,39.84722222222222,8.774999999999999,992,89.96441187740581,63.43494882292201
red,5.5,297.0,3.0,0.1852,1.4,8.0,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Teff,38.61944444444444,9.941666666666665,2068,89.9948376901282,81.60707481260751
brown,5.4,313.0,2.0,0.1565,1.3,8.0,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Teff,37.36666666666667,9.78611111111111,1548,89.97732136081179,-175.91438322002512
brown,5.4,250.0,3.0,0.0779,1.0,9.0,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Teff,37.06666666666666,8.105555555555554,-32767,0.0,180.0
brown,5.8,165.0,3.0,0.1033,1.0,6.0,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Teff,37.325,8.491666666666665,-32767,0.0,180.0
brown,5.9,182.0,21.2,0.0785,1.1,4.2,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Teff,39.70555555555556,9.308333333333332,1408,89.99765115336645,-154.1912848157478
brown,6.35,325.0,1.7,0.081543819,1.2,4.6,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Teff,37.769444444444446,9.269444444444444,1481,89.98929408009981,70.3461759419467
brown,6.35,270.0,2.1,0.081543819,1.0,11.9,8.343333333,9.276666667,12.83666667,11.43333333,28.11333333,31.15666667,25.52666667,24.43,8.733333333,12.25333333,12.97666667,10.7,0.873333333,4.013333333,15.06,4.36,3.44,0.7,48.62,6.1,79.61,Teff,37.577777777777776,8.31111111111111,-32767,0.0,180.0
brown,5.5,379.0,5.0,0.1203,2.2,12.0,8.343333333,9.276666667,12.83666667,11.43333333,28.11333333,31.15666667,25.52666667,24.43,8.733333333,12.25333333,12.97666667,10.7,0.873333333,4.013333333,15.06,4.36,3.44,0.7,48.62,6.1,79.61,Teff,39.86944444444444,8.658333333333331,1257,89.96248682552037,-135.0
brown,5.3,162.0,1.0,0.1224,1.1,9.0,8.343333333,9.276666667,12.83666667,11.43333333,28.11333333,31.15666667,25.52666667,24.43,8.733333333,12.25333333,12.97666667,10.7,0.873333333,4.013333333,15.06,4.36,3.44,0.7,48.62,6.1,79.61,Teff,38.40555555555555,8.024999999999999,1827,89.99480686600462,-33.690067525979785
red,5.3,459.0,6.0,0.153,1.8,11.0,8.343333333,9.276666667,12.83666667,11.43333333,28.11333333,31.15666667,25.52666667,24.43,8.733333333,12.25333333,12.97666667,10.7,0.873333333,4.013333333,15.06,4.36,3.44,0.7,48.62,6.1,79.61,Teff,37.41111111111111,8.924999999999999,-32767,0.0,180.0
brown,5.9,132.0,4.1,0.0785,1.0,5.2,8.343333333,9.276666667,12.83666667,11.43333333,28.11333333,31.15666667,25.52666667,24.43,8.733333333,12.25333333,12.97666667,10.7,0.873333333,4.013333333,15.06,4.36,3.44,0.7,48.62,6.1,79.61,Teff,37.80833333333333,9.352777777777776,1626,89.99562973841901,-135.55625222708068
