N,P,K,ph,temperature,humidity,rainfall,QV2M-W,QV2M-Sp,QV2M-Su,QV2M-Au,T2M_MAX-W,T2M_MAX-Sp,T2M_MAX-Su,T2M_MAX-Au,T2M_MIN-W,T2M_MIN-Sp,T2M_MIN-Su,T2M_MIN-Au,PRECTOTCORR-W,PRECTOTCORR-Sp,PRECTOTCORR-Su,PRECTOTCORR-Au,elevation,slope,aspect,soil_Alluvial,soil_Black,soil_Clay,soil_Clay loam,soil_Laterite,soil_Loamy,soil_Sandy,soil_Sandy loam,label
101,58,18,6.652143699,25.66891439,81.38103349,78.59595817,0.6502,0.7432,0.9691,0.8775,20.4881,26.9009,33.4844,26.61,16.6378,21.7672,27.0671,21.4762,6.7383,13.3347,39.2207,13.6089,34.0,0.192958,62.894819,0,0,0,0,0,0,0,1,6
111,5,52,6.135996372,29.8843055,94.0371147,21.0000988,0.7566,0.8424,1.1306,1.0454,24.235,31.486,38.8171,31.8829,19.7523,25.5091,31.346,25.906,2.3611,8.1923,10.7301,4.136,238.0,0.036354,262.495934,0,0,0,0,0,0,0,1,15
27,24,41,6.610251186,24.32770134,90.88292835,110.4606459,0.7314,0.8508,1.0917,1.0126,19.4523,24.7891,31.7672,25.6055,15.8031,19.9235,25.6853,20.7399,9.8914,21.8098,54.7449,21.843,632.0,0.487798,107.683087,0,0,0,0,0,0,0,1,19
113,33,34,6.559817161000002,26.00373964,62.144510200000006,153.477776,0.4858,0.5635,0.7361,0.6855,21.6332,27.959,33.5142,27.3074,17.7326,22.7583,27.0133,22.1067,14.1661,29.7557,74.9259,30.3982,598.0,0.062464,233.060121,0,0,0,0,1,0,0,0,5
115,9,52,6.019372459,29.06785065,90.97685539,29.1194739,0.7421,0.8144,1.0885,0.9929,22.3108,29.9712,37.9577,30.4469,17.9506,24.1577,30.6907,24.6334,2.058,10.7914,14.1755,6.1103,51.0,0.121358,34.750577,0,0,0,0,0,1,0,0,15
34,6,30,5.948342571,27.0828252,97.00155491,171.7575545,0.7565,0.8745,1.1645,1.0679,21.5898,28.3579,35.5678,28.3095,17.5274,22.9414,28.7971,22.8929,15.0611,36.0743,86.3544,36.6032,0.0,0.08845,359.245285,0,0,0,0,0,0,0,1,4
49,61,45,6.764213299,32.76795887,94.57377401,240.4795923,0.7521,0.8675,1.1258,1.0562,26.4433,34.4638,42.4656,35.1771,21.5281,27.9102,34.2736,28.6235,26.0828,46.0132,120.5064,43.476,101.0,0.331297,322.714066,1,0,0,0,0,0,0,0,17
49,69,82,7.26311855,18.31561493,15.36143547,81.78710463,0.1189,0.1613,0.1958,0.1723,15.0433,19.5335,24.6689,19.735,12.296,15.8703,20.09,16.0718,10.3155,13.3985,38.9468,15.9025,227.0,0.074021,326.204924,0,0,0,0,0,0,0,1,3
91,75,55,6.212369363,27.48612983,76.11239849,109.2768851,0.6087,0.6865,0.9353,0.8198,21.7987,28.4623,35.359,28.9705,17.6758,22.9651,28.4875,23.4733,14.8728,20.9991,52.2753,21.0572,677.0,0.182347,227.514068,1,0,0,0,0,0,0,0,1
27,43,23,5.875333778,31.70447482,56.85420099,44.94317432,0.4526,0.4969,0.6734,0.6326,25.2626,33.1038,42.5582,32.8543,20.507,26.7629,34.6321,26.5134,4.6216,9.5038,20.9255,9.8856,494.0,0.257445,175.567899,0,0,0,0,0,1,0,0,13
74,40,40,6.386259977999999,25.13842773,83.12053888,169.33884650000005,0.6761,0.7502,0.9999,0.9228,19.5898,26.2919,33.7922,26.2761,15.819,21.2642,27.5076,21.2484,17.6232,33.832,84.6662,35.2836,30.0,0.004312,74.053244,0,0,0,0,0,1,0,0,8
86,26,27,6.081172981,27.13140403,52.89368299,192.4280381,0.4409,0.4857,0.6238,0.5723,21.7044,28.0825,35.5412,28.4722,17.6347,22.6562,28.7584,23.0459,22.2443,37.7174,92.8279,40.3412,0.0,0.0,113.275635,0,0,0,1,0,0,0,0,5
58,51,47,6.757470637000001,42.13473976,91.70445386,197.402901,0.7295,0.8409,1.1177,1.0082,32.795,43.6811,56.4676,43.4176,26.4748,35.2541,45.9339,34.9907,21.3803,36.8063,98.9838,38.7069,52.0,0.058617,228.824644,1,0,0,0,0,0,0,0,17
24,21,42,6.999014379,20.82210727,87.22815682,109.4429934,0.7108,0.7996,1.0458,0.9638,16.4905,21.1212,27.9555,22.4306,13.3671,16.9568,22.75,18.2662,11.3913,19.9935,57.0735,22.9057,604.0,0.11675,294.103182,0,0,0,0,0,0,0,1,19
44,60,55,6.825371185,34.2804607,90.55561637,98.54047745,0.7251,0.8156,1.0834,1.0027,26.7944,35.8792,45.6642,35.5597,21.6523,29.0231,37.0941,28.7036,8.1167,19.5383,47.4061,16.9018,357.0,0.155012,195.171055,0,0,0,0,0,1,0,0,17
110,22,47,6.243673725,29.03157242,91.82172592,24.93861254,0.7431,0.8409,1.1245,1.0237,23.4184,31.123,37.8786,30.6113,19.0637,25.3166,30.6207,24.805,1.3443,4.7614,13.9116,5.5916,571.0,0.27123,190.419663,0,0,0,0,0,0,0,1,15
13,61,22,7.728832424,19.44084326,63.27771461,46.83130119,0.4875,0.5797,0.7529,0.6979,15.06,20.6163,26.0296,20.1579,12.1439,16.7281,21.1694,16.2698,3.7824,7.0226,24.1406,11.15,190.0,0.094696,21.352656,0,0,0,0,0,1,0,0,10
16,35,31,5.316875978000001,32.27652024,50.19368841,95.99487068,0.4013,0.4464,0.6034,0.537,25.9994,34.0782,43.2019,33.6906,21.1579,27.6229,35.1328,27.2353,5.1428,16.2314,47.4106,16.5899,154.0,0.001533,53.595401,0,0,0,0,0,1,0,0,12
25,64,20,4.807776748999999,33.15122581,32.45974539,105.03802749999998,0.2583,0.2985,0.3743,0.3447,25.993,35.173,44.1087,35.1221,21.0204,28.5428,35.8209,28.4918,10.7749,21.5251,53.5282,18.0019,605.0,0.826229,62.886645,0,0,0,0,0,0,0,1,18
117,81,53,5.507641777999999,29.50704598,78.20585613,98.12565829,0.6255,0.6987,0.9236,0.8681,23.665,30.5983,38.2263,31.2916,19.239,24.6969,30.8495,25.3902,8.0821,16.0536,51.7546,20.8028,53.0,0.0,17.17713,0,0,0,1,0,0,0,0,1
99,57,35,5.960370061,26.75754171,81.17734011,272.29990560000005,0.6566,0.7469,0.9736,0.8723,20.9369,28.1325,34.2676,28.0791,16.9232,22.781,27.5782,22.7276,30.2347,51.6998,136.9181,54.2817,73.0,0.014278,351.195637,1,0,0,0,0,0,0,0,20
75,53,18,6.864793607,20.68899915,59.4375337,103.651438,0.4617,0.5445,0.7184,0.6618,15.8068,22.1546,27.5169,21.9394,12.7034,18.0168,22.3446,17.8016,9.1117,21.7565,50.5428,22.2389,604.0,0.051524,344.439726,1,0,0,0,0,0,0,0,11
40,121,199,6.315586313,26.18159716,81.03886263,66.05911698,0.6563,0.734,0.9848,0.8785,20.6746,27.2232,35.2062,27.8695,16.7473,21.9869,28.6608,22.6332,6.3892,13.0452,34.9486,14.5378,602.0,0.11664,16.132695,0,0,0,0,0,1,0,0,7
69,46,41,5.012139669,23.64124821,80.28597873,263.1103304,0.6512,0.7174,0.9598,0.8989,18.751,25.3561,32.1786,25.55,15.2048,20.6278,26.2683,20.8218,26.4756,55.4408,130.6642,51.5763,451.0,0.085856,328.049906,1,0,0,0,0,0,0,0,20
9,25,41,5.972714857000001,24.81530144,91.90842992,109.2853418,0.7301,0.8283,1.1163,0.9976,19.5029,26.0711,32.4335,26.1821,15.7806,21.1081,26.2297,21.219,9.9682,20.9437,57.4117,22.9341,718.0,0.280914,158.435987,0,0,0,0,0,1,0,0,19
26,66,22,6.300479414,18.06486101,65.1034354,51.54922825,0.5154,0.5908,0.7707,0.7207,14.0669,18.6765,24.0969,18.8552,11.3572,15.0636,19.5807,15.2423,4.9809,10.7045,25.0939,8.7234,506.0,0.576555,218.688613,0,0,0,0,0,1,0,0,10
89,22,52,6.217300786,24.89681131,86.10782926,53.14626213,0.6868,0.7753,1.0424,0.9429,18.6526,26.0609,31.9233,26.6561,14.9181,21.0816,25.6991,21.6767,2.4003,12.8663,26.7693,7.9648,190.0,0.041868,243.077993,0,0,0,0,0,0,1,0,21
35,145,195,6.231950009,22.03911546,94.58075845,110.9804014,0.7582,0.8579,1.117,1.0415,17.0434,22.2703,28.438,23.3551,13.7376,17.8625,22.9282,18.9473,8.0317,18.3344,54.5179,26.9798,207.0,0.015161,207.242557,0,0,0,1,0,0,0,0,0
78,37,22,6.330554389,25.34217103,63.31801994,74.52082026,0.5076,0.568,0.7749,0.684,20.7656,25.9441,33.1978,26.6032,16.9642,20.8757,26.8623,21.5348,5.6545,16.7475,34.3581,15.6314,169.0,0.01456,150.127826,0,0,0,0,0,0,0,1,11
27,64,21,7.543804222999999,32.84213012,68.68401492,73.67166182,0.5616,0.6432,0.8216,0.766,26.1309,35.0163,44.0529,34.3314,21.2046,28.4479,35.8423,27.763,3.8074,13.8311,34.091,13.058,594.0,0.385526,226.010855,0,0,0,1,0,0,0,0,2
37,65,16,5.683548308,22.8352024,18.97267518,63.59276673,0.1603,0.1762,0.2271,0.2107,17.9201,23.7845,29.637,22.7279,14.4949,19.2175,23.9282,18.1609,6.1288,14.4709,29.6795,13.9364,1164.0,0.826497,225.833472,0,0,0,0,0,0,0,1,9
81,6,55,6.110142735,24.88910524,85.87059083,51.70699144,0.6733,0.7529,1.0431,0.9351,20.9644,25.2475,32.7541,26.0587,17.2311,20.2697,26.5319,21.0808,5.5336,10.5371,26.6526,13.3394,190.0,0.105422,284.981272,0,0,0,0,0,0,1,0,21
27,61,15,6.958054839,25.2653291,67.10004577,48.33941188,0.5423,0.5897,0.8114,0.7253,19.8575,27.0878,33.5291,27.9857,16.0677,22.0347,27.2128,22.9326,7.8518,10.1159,22.9112,7.5015,96.0,0.036431,281.071217,0,0,0,0,0,0,0,1,10
27,56,20,5.542690119,19.25975367,20.51346956,94.9533526,0.1595,0.1896,0.2562,0.2272,15.0686,19.3499,25.0738,20.7867,12.1796,15.4979,20.2588,16.9347,9.5841,19.7575,45.2217,18.3176,202.0,0.013501,311.93986,0,0,0,0,0,1,0,0,9
81,56,36,7.097586415,23.39605743,72.60512854,174.78764109999997,0.5836,0.6533,0.8822,0.805,18.0814,24.3611,31.0096,25.1138,14.572,19.6819,25.1606,20.4346,17.5624,38.4838,85.5564,31.9583,1566.0,0.817954,322.666364,1,0,0,0,0,0,0,0,8
32,25,9,7.796034006,10.35609594,93.75652041,101.1456947,0.7423,0.8404,1.1169,1.0339,8.3285,11.0066,13.4999,10.9166,6.7751,8.9353,10.9109,8.8454,11.6074,18.8051,50.6897,23.7616,392.0,0.138248,124.102151,1,0,0,0,0,0,0,0,16
0,55,22,5.916779289,22.98666928,20.57940608,143.85849380000005,0.1766,0.1806,0.2489,0.2263,18.0079,24.5955,29.8632,23.0502,14.5599,19.9981,24.1165,18.4529,16.4289,26.612,73.0208,29.0879,237.0,0.038375,102.068082,0,0,0,1,0,0,0,0,9
25,76,17,7.241148507,31.74105409,68.63525428,62.3061735,0.5625,0.6266,0.827,0.7512,25.1865,33.0036,41.1194,32.7056,20.4253,26.6554,33.1842,26.3574,6.7609,9.7288,32.1859,11.2491,0.0,0.0,311.144733,0,0,0,1,0,0,0,0,2
16,77,22,6.574209678,31.48469278,35.6395615,100.546816,0.2786,0.3278,0.4139,0.3815,24.7299,33.8587,41.4064,33.4798,20.0072,27.5617,33.5352,27.1829,5.6659,21.1758,49.3062,15.0458,396.0,0.098773,261.122871,0,1,0,0,0,0,0,0,18
3,28,33,5.755049971,30.33723921,48.88704844,94.42850522,0.4034,0.4242,0.6034,0.5415,24.304,32.3183,39.7263,31.5389,19.7535,26.2508,32.142,25.4714,10.4947,19.294,49.0695,19.2211,605.0,0.804343,27.684314,0,0,0,0,0,1,0,0,12
31,40,22,6.365513634,29.40889385,86.16063492,53.35486977,0.6837,0.7704,1.0301,0.9521,23.2914,30.6072,39.0623,30.3614,18.88,24.7254,31.7101,24.4796,6.27,7.6312,27.0416,9.1471,420.0,0.186904,335.575839,0,0,0,0,0,0,0,1,14
1,124,199,5.658473817000001,23.71059131,93.27392415,112.66765890000002,0.7353,0.8431,1.1242,1.0432,18.534,24.7933,31.5289,25.1178,14.9774,20.0512,25.6012,20.3757,11.5088,25.3274,52.4017,16.5125,2706.0,7.408879,256.492839,0,0,0,1,0,0,0,0,0
12,142,203,5.972850837999999,31.3115978,82.56407013,65.01095312,0.672,0.7362,0.9887,0.9213,25.1203,33.3503,40.6015,32.9445,20.4236,27.088,32.7736,26.6821,8.141,12.605,33.8737,10.7194,500.0,0.026425,340.767624,0,0,0,0,0,0,0,1,7
34,21,42,6.648687273999999,18.75927679,89.93457597,111.0196744,0.7162,0.812,1.081,0.9969,14.18,19.9524,24.4407,19.4724,11.3661,16.2005,19.7509,15.7206,12.4243,24.0708,48.7587,21.4231,299.0,0.191288,161.128809,0,0,0,0,0,1,0,0,19
93,94,53,6.079178787999999,25.86632408,84.42379269,114.5357503,0.6621,0.7665,1.0097,0.9357,20.0812,27.2692,34.1229,27.9011,16.2013,22.096,27.6563,22.7278,10.2455,23.2307,58.2604,24.5262,549.0,0.043544,315.97576,1,0,0,0,0,0,0,0,1
82,25,51,6.074209622000001,24.31334971,87.47409052,48.11248366,0.7103,0.7897,1.0471,0.9725,19.3779,24.3874,31.4376,24.2439,15.7309,19.5247,25.3592,19.3813,4.8337,11.1454,21.7452,9.615,359.0,0.016087,161.008243,0,0,0,0,0,1,0,0,21
8,6,33,6.095261012999999,28.27804288,93.64761266,171.9457959,0.7367,0.8293,1.1245,1.022,21.3572,29.8688,37.6918,29.3959,17.1155,24.2132,30.6223,23.7403,16.8418,34.1356,87.8511,36.0869,0.0,0.0,230.002637,1,0,0,0,0,0,0,0,4
11,60,23,7.033012777000001,27.33684386,88.50229102,51.09802625,0.7,0.8065,1.0675,0.9776,21.7942,29.4748,35.6297,28.6056,17.6936,24.0075,28.7955,23.1383,4.6796,12.0241,25.0812,9.0256,256.0,0.343573,35.474486,0,0,0,0,0,0,0,1,14
30,137,200,5.603413172000001,22.91430043,90.70475565,118.6044645,0.7146,0.8223,1.0788,0.9837,17.9225,23.8511,29.127,24.1051,14.4853,19.2682,23.3984,19.5222,12.1479,23.6826,59.3138,20.648,2034.0,0.440851,157.586144,0,0,0,0,0,0,0,1,0
53,67,17,7.296972161,31.77681682,69.01852894,61.46892873,0.5611,0.613,0.8346,0.7505,24.7672,33.9595,41.9554,32.3586,20.0007,27.6042,34.0112,26.0033,8.6593,9.9864,31.5348,12.2344,0.0,0.0,79.548041,0,0,0,1,0,0,0,0,2
99,70,46,5.727469947,26.59580783,82.99556744,100.5123341,0.6531,0.7522,1.0074,0.9369,20.7577,28.1343,35.1392,28.7646,16.7683,22.8151,28.4903,23.4455,9.7451,24.4434,50.3884,21.1646,0.0,0.0,200.850869,0,0,0,1,0,0,0,0,1
7,126,203,5.662140095,16.76201707,82.00335557,73.28712806,0.6474,0.7501,0.9791,0.9016,13.6379,17.3985,21.9385,17.3387,11.1236,14.0461,17.748,13.9863,9.3246,12.5921,38.7556,15.671,585.0,0.138302,44.100614,0,0,0,0,0,1,0,0,7
26,10,33,6.07071786,28.27298134,96.93649473,198.8234862,0.7803,0.8908,1.1466,1.0825,22.2154,29.1739,37.368,29.9398,17.9745,23.5193,30.2998,24.2852,21.4431,40.7637,101.0008,39.1422,0.0,0.0,317.777783,0,0,0,0,0,1,0,0,4
27,71,23,7.10959773,23.45379018,46.48714759,150.87122019999995,0.3685,0.4151,0.5656,0.523,18.9846,25.0893,30.8578,25.0401,15.4665,20.3986,24.9944,20.3493,13.3943,29.1539,80.199,29.1623,313.0,0.152004,14.724076,0,0,0,0,0,0,0,1,18
2,140,197,5.53456749,22.69780133,92.82223419,105.0508234,0.724,0.8237,1.1208,1.0284,18.2319,23.7477,29.6369,23.559,14.8273,19.2081,23.9625,19.0195,9.0914,17.5127,55.0896,22.2832,1709.0,0.477093,187.820617,0,0,0,1,0,0,0,0,0
111,6,53,6.313512998999999,26.493064500000006,88.59143088,46.06382209,0.7163,0.7974,1.0489,0.9692,20.4601,27.9937,33.4884,26.7959,16.4862,22.6951,26.8651,21.4973,4.6097,10.496,23.8661,9.1041,39.0,0.383383,211.065413,0,0,0,0,0,1,0,0,21
35,80,25,4.895927306,28.09269012,44.93322042,197.1144011,0.3428,0.3995,0.5433,0.4936,21.9404,29.7318,36.3853,29.8167,17.7265,24.1133,29.3621,24.1981,23.7832,42.079,98.2119,36.521,171.0,0.026459,289.175302,0,1,0,0,0,0,0,0,18
120,23,55,6.732049075,27.84492803,91.60666594,26.47844429,0.7306,0.842,1.1148,1.0052,22.1537,29.6162,35.9877,28.7329,17.977,24.0472,29.0264,23.1639,2.2536,4.1549,9.6649,2.1748,277.0,0.175444,224.501129,0,0,0,0,0,1,0,0,15
119,25,51,6.283818329,26.47330219,80.92254421,53.65742581,0.6396,0.7209,0.9797,0.883,20.963,28.5168,34.8685,27.2845,16.992,23.2221,28.2502,21.9899,9.6512,10.4768,26.887,10.7225,482.0,0.161401,156.684591,0,0,0,0,0,0,1,0,21
88,54,44,6.149410611,25.7354293,83.88266234,233.1321372,0.6762,0.7396,0.9991,0.9345,20.3268,26.4599,33.9439,27.08,16.4665,21.3128,27.5101,21.933,24.7364,49.1818,119.6684,46.7615,20.0,0.038098,69.512738,0,0,1,0,0,0,0,0,20
9,141,202,6.119495295,21.01245395,81.17931863,66.38448261,0.6494,0.7286,0.9746,0.8937,17.0482,21.8839,26.5437,21.7323,13.8964,17.6814,21.2906,17.5298,3.1617,14.7627,34.2196,12.0228,481.0,0.184548,163.62708,0,0,0,0,0,1,0,0,7
133,50,25,7.569454601,25.72180042,81.19666206,99.93100821,0.6462,0.7438,0.984,0.8789,20.4093,26.316,34.1416,27.449,16.551,21.1716,27.7112,22.3047,10.982,19.6201,47.6506,17.2459,543.0,0.203938,59.597399,0,0,0,0,0,0,0,1,6
10,71,18,6.151029296,19.54284889,66.34777265,173.11069819999997,0.537,0.5871,0.8001,0.7219,16.2166,20.7631,26.6457,20.2354,13.2852,16.8546,21.76,16.3268,17.7908,37.8687,89.7362,34.704,280.0,0.194518,337.738482,0,1,0,0,0,0,0,0,18
19,123,200,6.167013532,34.76086052,81.03544763,65.70430027,0.6492,0.7285,0.9673,0.8839,26.5442,35.8314,46.1757,36.4978,21.3301,28.8792,37.4855,29.5457,11.4424,17.0244,33.2644,12.9924,184.0,0.17961,88.093418,0,1,0,0,0,0,0,0,7
44,75,22,7.574561547,30.0328403,64.14800537,71.21006868,0.5,0.569,0.7673,0.7117,23.4333,31.2968,40.8023,32.2813,18.9284,25.2902,33.2941,26.2748,7.5591,12.0503,31.7539,12.7091,0.0,0.0,349.873459,0,0,0,1,0,0,0,0,2
20,79,77,7.64867466,18.54988627,16.02542689,76.32565249,0.1095,0.1412,0.1948,0.1868,14.8333,19.3358,24.5412,19.0995,12.0509,15.6258,19.9037,15.3895,5.309,12.8462,37.7743,18.5759,415.0,0.063887,356.657804,0,0,0,0,0,0,0,1,3
76,56,39,6.551130445,24.39459498,89.89106506,197.1220049,0.7192,0.8141,1.0753,0.9869,18.7972,25.7689,32.8088,24.955,15.138,20.89,26.7102,20.0761,20.7503,37.9032,98.3232,40.4889,227.0,0.675997,224.695833,0,0,0,0,0,1,0,0,8
19,30,30,5.826381164,29.56549169,91.40896307,224.83157290000003,0.7341,0.8142,1.0958,1.015,23.1838,32.0388,38.8542,31.7409,18.749,26.1257,31.4628,25.8278,19.9341,44.4585,111.102,45.6104,852.0,0.235835,101.211648,1,0,0,0,0,0,0,0,4
95,14,50,6.560443519,26.6333118,84.31756844,56.31866159,0.681,0.7505,1.023,0.9233,21.3746,28.2911,34.7726,27.9642,17.3796,22.9644,28.1143,22.6375,3.909,8.0434,29.4713,10.4842,65.0,0.007163,34.514221,0,0,0,0,0,0,0,1,21
121,53,19,7.976889497999999,23.51308653,76.72621429,80.11272117,0.6169,0.6861,0.9245,0.8439,18.6515,25.2179,30.7788,24.8856,15.1245,20.5153,24.9006,20.1829,6.4942,16.9228,39.6277,17.6502,0.0,0.0,31.762538,0,0,0,0,0,0,0,1,6
37,38,32,5.417340525,31.85744939,45.53106268,91.55845821,0.3541,0.4126,0.5581,0.5003,25.3149,33.3362,41.5204,32.9614,20.5363,26.9648,33.556,26.59,9.8759,16.8629,43.6761,16.7679,135.0,0.195142,69.300247,0,0,0,0,0,1,0,0,12
80,15,28,6.703270635,23.11438731,68.00096043,161.8944624,0.5296,0.612,0.808,0.7464,19.3528,23.0029,30.7566,24.0032,15.8856,18.3801,24.978,19.3804,17.6909,33.6413,83.0254,31.5122,759.0,0.057411,227.82382,0,0,0,0,1,0,0,0,5
4,19,43,5.7794274020000005,18.07132963,93.14554876,106.3602023,0.7385,0.8438,1.1303,1.0356,13.9934,18.7579,24.0145,19.0372,11.2827,15.1436,19.4967,15.423,10.1539,22.1127,56.9058,20.5687,558.0,0.164577,81.851028,0,0,0,0,0,1,0,0,19
90,16,45,6.291540277999999,24.92093261,80.61750795,50.55710813,0.664,0.7115,0.9724,0.8883,20.2708,26.8049,32.307,26.0834,16.5326,21.8207,26.0768,21.0992,2.7905,8.0171,25.3446,11.294,249.0,0.081591,173.821162,0,0,0,0,0,0,1,0,21
25,68,19,7.1084501210000015,29.39982732,64.25510719,67.47677295,0.4998,0.5844,0.7629,0.719,22.0564,30.8769,38.8727,31.367,17.6464,24.9969,31.5228,25.4871,8.1109,13.6242,34.8794,17.5225,0.0,0.0,32.591389,0,0,0,0,0,1,0,0,2
9,17,32,5.842317989,25.94951662,93.40548703,172.0540491,0.7358,0.8234,1.1171,1.0319,20.0423,27.5341,33.6879,27.5403,16.1499,22.3442,27.2006,22.3504,18.8412,36.1208,86.4011,34.3112,0.0,0.0,37.742788,0,0,0,0,0,1,0,0,4
110,14,51,6.085444691,27.02415146,91.66737633,21.26034986,0.7171,0.8185,1.0987,1.0107,20.8385,28.499,35.2583,28.1999,16.7848,23.0942,28.5023,22.7951,3.1521,6.3041,10.5968,6.5551,417.0,0.120961,126.022877,0,0,0,0,0,0,0,1,15
103,42,17,6.527541661,24.29470232,84.61527627,81.05902285,0.6877,0.753,1.0233,0.9331,18.7428,26.459,31.7466,24.8444,15.0986,21.6001,25.6729,19.9854,8.0038,12.7485,38.6752,13.2844,29.0,0.01736,317.157686,0,1,0,0,0,0,0,0,6
36,67,77,7.152811172000001,18.36952567,19.56381041,79.26357665,0.1496,0.1754,0.2496,0.2202,14.0741,18.8721,24.451,19.4077,11.3187,15.1982,19.8586,15.7338,6.094,14.4212,38.4717,16.7967,139.0,0.008436,36.7451,0,0,0,0,0,0,0,1,3
20,72,19,7.397190844,32.47648301,64.34848735,65.82045699999999,0.5018,0.5785,0.7741,0.7041,26.0609,34.3898,43.1332,34.4902,21.1895,27.8945,35.0141,27.9949,4.2069,12.2537,33.0151,16.3011,88.0,0.034352,149.708479,0,0,0,0,0,1,0,0,2
5,16,31,4.555688532,35.96054636,48.69677802,98.00644238,0.376,0.4277,0.5857,0.5172,28.0906,37.3498,48.4409,37.1474,22.6965,30.1577,39.4507,29.9553,9.9387,18.1607,49.727,17.9632,386.0,0.003025,310.099718,0,0,0,0,0,1,0,0,12
10,125,196,5.730557448,22.31253665,90.03577124,113.0688155,0.7164,0.7921,1.0696,0.9844,17.5488,23.5884,30.4439,23.4555,14.2019,19.1259,24.8657,18.993,10.3668,22.1556,59.1054,19.9725,278.0,0.050116,198.639635,0,0,0,0,0,1,0,0,0
63,43,19,6.641906353,18.51816776,55.53128131,90.988051,0.4307,0.4836,0.6583,0.6007,14.7298,19.4263,23.9378,20.0184,11.9521,15.7226,19.3083,16.3148,10.0317,20.5271,45.8952,18.321,339.0,0.44948,348.985129,1,0,0,0,0,0,0,0,11
3,60,19,4.820788186000001,25.74679443,40.7192594,100.7791633,0.3202,0.3741,0.5043,0.4462,20.6688,27.7137,33.4889,27.5035,16.8068,22.5644,27.0522,22.3541,4.4119,16.6699,53.2852,20.3218,563.0,0.177936,265.31851,0,0,0,0,0,1,0,0,18
91,21,50,6.762030215,24.33528185,81.44030363,48.32113628,0.6459,0.7171,0.9708,0.9097,18.68,25.8078,31.6467,25.2768,15.0297,20.9408,25.5629,20.4098,5.234,9.6295,24.4259,12.0404,391.0,0.119612,56.68311,0,0,0,0,0,1,0,0,21
81,16,45,6.727468157000001,26.90435747,86.25426228,59.75980023,0.7082,0.7662,1.0287,0.9542,21.7797,28.6797,35.4169,28.6098,17.744,23.2988,28.6908,23.2289,8.7692,11.1342,31.0343,14.0022,618.0,0.130543,54.186878,0,0,0,0,0,0,0,1,21
25,63,20,5.502999119,15.78601387,21.14544088,95.17028129,0.1736,0.1978,0.2569,0.2345,13.1626,16.4568,20.2437,16.2589,10.7947,13.2996,16.2972,13.1017,11.441,19.5926,45.6017,19.6285,245.0,0.013989,187.049934,0,0,0,1,0,0,0,0,9
45,61,78,6.489389282,19.48649305,16.06240074,81.52842690000001,0.149,0.1645,0.1913,0.1638,15.2344,20.2593,25.301,20.5647,12.3114,16.362,20.4293,16.6674,6.803,14.6416,42.4457,15.2413,483.0,0.054667,50.144026,0,0,0,0,0,0,0,1,3
118,21,34,7.234258375,24.38534644,64.72543073,119.6324109,0.5367,0.5778,0.7823,0.7289,18.991,26.5801,32.259,25.8931,15.3332,21.703,26.1626,21.016,11.4901,27.7509,58.7927,23.6368,718.0,0.553956,217.717492,0,0,0,0,1,0,0,0,5
24,6,32,6.387067562,28.11321494,90.01734526,172.48136409999995,0.7198,0.7991,1.0737,0.9762,22.0972,30.1678,36.3104,30.034,17.8802,24.5451,29.2821,24.4114,17.181,38.048,87.7302,32.3109,693.0,0.023915,167.04917,0,0,0,0,0,1,0,0,4
100,6,53,6.105909623,29.05248036,93.92217834,23.66620626,0.7461,0.8532,1.1187,1.028,24.0919,31.4748,38.0978,30.7882,19.734,25.6643,30.8347,24.9777,3.6135,4.1324,13.5965,2.6489,66.0,0.121358,214.765583,0,0,0,0,0,0,1,0,15
123,50,16,6.498052108,23.04920461,75.53835214,70.65644296,0.6063,0.6822,0.9158,0.826,18.3156,24.2453,30.847,23.4223,14.8582,19.6354,25.0847,18.8125,10.695,15.5086,36.4044,15.7701,279.0,0.12985,289.985332,1,0,0,0,0,0,0,0,6
38,138,204,6.325480034,25.11108456,83.25447587,73.01026829,0.6565,0.7621,0.9821,0.9202,19.8754,26.5317,32.0502,26.0815,16.1087,21.5095,25.7724,21.0593,8.6431,14.6958,37.9765,14.8305,25.0,0.015464,130.6393,0,1,0,0,0,0,0,0,7
104,35,28,6.983732393,27.51006055,50.66687215,143.9955548,0.4113,0.4553,0.6273,0.5607,21.3428,28.4391,36.908,28.1923,17.2163,22.9371,30.0305,22.6903,12.8326,26.3474,71.0906,27.8349,428.0,1.234295,25.543563,0,0,0,0,1,0,0,0,5
28,27,34,6.526654345,32.45465292,50.69693751,95.04871605,0.3969,0.4547,0.6079,0.5464,25.7792,34.2509,42.9787,33.1117,20.911,27.7599,34.865,26.6207,4.7209,17.8764,44.886,23.7958,80.0,0.018119,99.376096,1,0,0,0,0,0,0,0,12
25,27,41,6.9235093710000015,19.20090378,94.27659596,108.0423555,0.7473,0.8392,1.1368,1.0287,14.3654,19.9738,24.444,19.3083,11.4853,16.1336,19.6438,15.4682,9.4502,20.5414,53.8562,22.2817,664.0,0.149732,281.079741,0,0,0,0,0,0,0,1,19
85,89,51,6.1581644220000005,29.21144871,84.70189923,108.5501443,0.687,0.7667,1.0212,0.9378,22.3381,31.2801,38.2637,30.2457,17.9564,25.4378,30.9608,24.4034,10.8078,21.707,53.448,21.4211,3.0,0.010493,331.287103,0,0,0,1,0,0,0,0,1
